HOSTNAME, OBSERVATION, CLOCK, TIME, LATITUDE, LONGITUDE, HORIZONTAL, MSL, WGS84, VERTICAL, SPEED, COURSE
"neon", 40, 1592839694.321629481, 1592839694.000000000, 39.7943476, -105.1533070, 0.0, 1703.900, 1682.400, 0.0, 0.039000, 0.000000000
"neon", 41, 1592839695.319260648, 1592839695.000000000, 39.7943476, -105.1533071, 0.0, 1703.800, 1682.300, 0.0, 0.018000, 0.000000000
"neon", 42, 1592839695.321907104, 1592839695.000000000, 39.7943476, -105.1533071, 0.0, 1703.800, 1682.300, 0.0, 0.018000, 0.000000000
"neon", 43, 1592839696.323389219, 1592839696.000000000, 39.7943480, -105.1533068, 0.0, 1703.800, 1682.300, 0.0, 0.005000, 0.000000000
"neon", 44, 1592839696.324125520, 1592839696.000000000, 39.7943480, -105.1533068, 0.0, 1703.700, 1682.200, 0.0, 0.005000, 0.000000000
"neon", 45, 1592839696.328039534, 1592839696.000000000, 39.7943480, -105.1533068, 0.0, 1703.700, 1682.200, 0.0, 0.005000, 0.000000000
"neon", 46, 1592839697.318078581, 1592839697.000000000, 39.7943480, -105.1533068, 0.0, 1703.600, 1682.100, 0.0, 0.016000, 0.000000000
"neon", 47, 1592839697.320925834, 1592839697.000000000, 39.7943480, -105.1533068, 0.0, 1703.600, 1682.100, 0.0, 0.016000, 0.000000000
"neon", 48, 1592839698.313171657, 1592839698.000000000, 39.7943478, -105.1533066, 0.0, 1703.600, 1682.100, 0.0, 0.072000, 0.000000000
"neon", 49, 1592839698.314137686, 1592839698.000000000, 39.7943478, -105.1533066, 0.0, 1703.600, 1682.100, 0.0, 0.072000, 0.000000000
"neon", 50, 1592839698.317820989, 1592839698.000000000, 39.7943478, -105.1533066, 0.0, 1703.600, 1682.100, 0.0, 0.072000, 0.000000000
"neon", 51, 1592839699.328015355, 1592839699.000000000, 39.7943475, -105.1533065, 0.0, 1703.600, 1682.100, 0.0, 0.026000, 0.000000000
"neon", 52, 1592839699.329003298, 1592839699.000000000, 39.7943475, -105.1533065, 0.0, 1703.500, 1682.000, 0.0, 0.026000, 0.000000000
"neon", 53, 1592839699.331800795, 1592839699.000000000, 39.7943475, -105.1533065, 0.0, 1703.500, 1682.000, 0.0, 0.026000, 0.000000000
"neon", 54, 1592839700.319178499, 1592839700.000000000, 39.7943480, -105.1533065, 0.0, 1703.500, 1682.000, 0.0, 0.014000, 0.000000000
"neon", 55, 1592839700.320770984, 1592839700.000000000, 39.7943480, -105.1533065, 0.0, 1703.600, 1682.100, 0.0, 0.014000, 0.000000000
"neon", 56, 1592839700.321992278, 1592839700.000000000, 39.7943480, -105.1533065, 0.0, 1703.600, 1682.100, 0.0, 0.014000, 0.000000000
"neon", 57, 1592839701.331036126, 1592839701.000000000, 39.7943485, -105.1533068, 0.0, 1703.600, 1682.100, 0.0, 0.011000, 0.000000000
"neon", 58, 1592839701.331163619, 1592839701.000000000, 39.7943485, -105.1533068, 0.0, 1703.600, 1682.100, 0.0, 0.011000, 0.000000000
"neon", 59, 1592839701.335805120, 1592839701.000000000, 39.7943485, -105.1533068, 0.0, 1703.600, 1682.100, 0.0, 0.011000, 0.000000000
"neon", 60, 1592839702.322369162, 1592839702.000000000, 39.7943491, -105.1533073, 0.0, 1703.600, 1682.100, 0.0, 0.007000, 0.000000000
"neon", 61, 1592839702.328206218, 1592839702.000000000, 39.7943491, -105.1533073, 0.0, 1703.600, 1682.100, 0.0, 0.007000, 0.000000000
"neon", 62, 1592839703.397280211, 1592839703.000000000, 39.7943498, -105.1533073, 0.0, 1703.600, 1682.100, 0.0, 0.036000, 0.000000000
"neon", 63, 1592839703.398259282, 1592839703.000000000, 39.7943498, -105.1533073, 0.0, 1703.500, 1682.000, 0.0, 0.036000, 0.000000000
"neon", 64, 1592839703.402070810, 1592839703.000000000, 39.7943498, -105.1533073, 0.0, 1703.500, 1682.000, 0.0, 0.036000, 0.000000000
"neon", 65, 1592839704.333150752, 1592839704.000000000, 39.7943505, -105.1533080, 0.0, 1703.400, 1681.900, 0.0, 0.013000, 0.000000000
"neon", 66, 1592839704.337168468, 1592839704.000000000, 39.7943505, -105.1533080, 0.0, 1703.400, 1681.900, 0.0, 0.013000, 0.000000000
"neon", 67, 1592839705.327489551, 1592839705.000000000, 39.7943513, -105.1533091, 0.0, 1703.400, 1681.900, 0.0, 0.013000, 0.000000000
"neon", 68, 1592839705.328168807, 1592839705.000000000, 39.7943513, -105.1533091, 0.0, 1703.200, 1681.700, 0.0, 0.013000, 0.000000000
"neon", 69, 1592839705.331507733, 1592839705.000000000, 39.7943513, -105.1533091, 0.0, 1703.200, 1681.700, 0.0, 0.013000, 0.000000000
"neon", 70, 1592839706.330468981, 1592839706.000000000, 39.7943521, -105.1533101, 0.0, 1703.200, 1681.700, 0.0, 0.042000, 0.000000000
"neon", 71, 1592839706.331035983, 1592839706.000000000, 39.7943521, -105.1533101, 0.0, 1703.000, 1681.500, 0.0, 0.042000, 0.000000000
"neon", 72, 1592839706.332376389, 1592839706.000000000, 39.7943521, -105.1533101, 0.0, 1703.000, 1681.500, 0.0, 0.042000, 0.000000000
"neon", 73, 1592839707.328459535, 1592839707.000000000, 39.7943526, -105.1533113, 0.0, 1702.700, 1681.200, 0.0, 0.027000, 0.000000000
"neon", 74, 1592839707.331387880, 1592839707.000000000, 39.7943526, -105.1533113, 0.0, 1702.700, 1681.200, 0.0, 0.027000, 0.000000000
"neon", 75, 1592839708.331692787, 1592839708.000000000, 39.7943540, -105.1533135, 0.0, 1702.600, 1681.100, 0.0, 0.018000, 0.000000000
"neon", 76, 1592839708.336297207, 1592839708.000000000, 39.7943540, -105.1533135, 0.0, 1702.600, 1681.100, 0.0, 0.018000, 0.000000000
"neon", 77, 1592839709.342685424, 1592839709.000000000, 39.7943548, -105.1533155, 0.0, 1702.500, 1681.000, 0.0, 0.044000, 0.000000000
"neon", 78, 1592839709.346488313, 1592839709.000000000, 39.7943548, -105.1533155, 0.0, 1702.500, 1681.000, 0.0, 0.044000, 0.000000000
"neon", 79, 1592839710.322804028, 1592839710.000000000, 39.7943561, -105.1533175, 0.0, 1702.600, 1681.100, 0.0, 0.018000, 0.000000000
"neon", 80, 1592839710.327461930, 1592839710.000000000, 39.7943561, -105.1533175, 0.0, 1702.600, 1681.100, 0.0, 0.018000, 0.000000000
"neon", 81, 1592839711.328569477, 1592839711.000000000, 39.7943573, -105.1533196, 0.0, 1702.500, 1681.000, 0.0, 0.031000, 0.000000000
"neon", 82, 1592839711.331758852, 1592839711.000000000, 39.7943573, -105.1533196, 0.0, 1702.500, 1681.000, 0.0, 0.031000, 0.000000000
"neon", 83, 1592839712.330594896, 1592839712.000000000, 39.7943586, -105.1533223, 0.0, 1702.500, 1681.000, 0.0, 0.014000, 0.000000000
"neon", 84, 1592839712.331340645, 1592839712.000000000, 39.7943586, -105.1533223, 0.0, 1702.400, 1680.900, 0.0, 0.014000, 0.000000000
"neon", 85, 1592839712.332755899, 1592839712.000000000, 39.7943586, -105.1533223, 0.0, 1702.400, 1680.900, 0.0, 0.014000, 0.000000000
"neon", 86, 1592839713.327633601, 1592839713.000000000, 39.7943596, -105.1533241, 0.0, 1702.400, 1680.900, 0.0, 0.021000, 0.000000000
"neon", 87, 1592839713.328067676, 1592839713.000000000, 39.7943596, -105.1533241, 0.0, 1702.400, 1680.900, 0.0, 0.021000, 0.000000000
"neon", 88, 1592839713.331623431, 1592839713.000000000, 39.7943596, -105.1533241, 0.0, 1702.400, 1680.900, 0.0, 0.021000, 0.000000000
"neon", 89, 1592839714.323886177, 1592839714.000000000, 39.7943611, -105.1533270, 0.0, 1702.400, 1680.900, 0.0, 0.029000, 0.000000000
"neon", 90, 1592839714.324743064, 1592839714.000000000, 39.7943611, -105.1533270, 0.0, 1702.000, 1680.500, 0.0, 0.029000, 0.000000000
"neon", 91, 1592839714.328643627, 1592839714.000000000, 39.7943611, -105.1533270, 0.0, 1702.000, 1680.500, 0.0, 0.029000, 0.000000000
"neon", 92, 1592839715.313369044, 1592839715.000000000, 39.7943625, -105.1533283, 0.0, 1701.800, 1680.300, 0.0, 0.017000, 0.000000000
"neon", 93, 1592839715.317284480, 1592839715.000000000, 39.7943625, -105.1533283, 0.0, 1701.800, 1680.300, 0.0, 0.017000, 0.000000000
"neon", 94, 1592839716.331898583, 1592839716.000000000, 39.7943640, -105.1533298, 0.0, 1701.500, 1680.000, 0.0, 0.005000, 0.000000000
"neon", 95, 1592839716.334582530, 1592839716.000000000, 39.7943640, -105.1533298, 0.0, 1701.500, 1680.000, 0.0, 0.005000, 0.000000000
"neon", 96, 1592839717.322967922, 1592839717.000000000, 39.7943656, -105.1533308, 0.0, 1701.300, 1679.800, 0.0, 0.025000, 0.000000000
"neon", 97, 1592839717.326718482, 1592839717.000000000, 39.7943656, -105.1533308, 0.0, 1701.300, 1679.800, 0.0, 0.025000, 0.000000000
"neon", 98, 1592839718.332195800, 1592839718.000000000, 39.7943671, -105.1533315, 0.0, 1701.100, 1679.600, 0.0, 0.015000, 0.000000000
"neon", 99, 1592839718.334988328, 1592839718.000000000, 39.7943671, -105.1533315, 0.0, 1701.100, 1679.600, 0.0, 0.015000, 0.000000000
"neon", 100, 1592839719.322457625, 1592839719.000000000, 39.7943683, -105.1533323, 0.0, 1701.100, 1679.600, 0.0, 0.023000, 0.000000000
